CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
85208P303,URNM,SPROTT FDS,5115,2689,269K,141.41K,+110.8%,0.02%
33734X846,CIBR,FIRST TR EXCHANGE-TRADED FD NASDAQ,1551,1551,139.36K,139.36K,NEW,0.01%
25460G161,FNGG,DIREXION SHARES ETF TRUST DAILY,600,600,132.9K,132.9K,NEW,0.01%
77926X478,UBEW,ROUNDHILL ETF TRUST,4740,4740,130.3K,130.3K,NEW,0.01%
74349Y571,ETHT,PROSHARES,17179,17179,128.84K,128.84K,NEW,0.01%
77926X726,PLTW,ROUNDHILL ETF TRUST,7752,7752,128.37K,128.37K,NEW,0.01%
05637B105,BLZE,BACKBLAZE INC COM,7522,7522,119.3K,119.3K,NEW,<.01%
78464A359,CWB,SPDR SERIES TRUST ST STR,1083,1083,116.77K,116.77K,NEW,<.01%
33734X192,SKYY,FIRST TR EXCHANGE-TRADED FD CLOUD,1534,867,206.41K,116.66K,+130%,0.02%
88634T774,NVDY,TIDAL TRUST,9265,9265,115.26K,115.26K,NEW,<.01%
82889N699,CTA,SIMPLIFY EXCHANGE TRADED,4299,4299,111.52K,111.52K,NEW,<.01%
74350U740,SPCF,PROSHARES,4237,4237,108.68K,108.68K,NEW,<.01%
053774105,CAR,AVIS BUDGET GROUP INC,728,728,107.62K,107.62K,NEW,<.01%
29415C101,EOSE,EOS ENERGY ENTERPRISES INC COM,18091,18091,106.38K,106.38K,NEW,<.01%
77926X775,AMZW,ROUNDHILL ETF TRUST,2900,2900,104.14K,104.14K,NEW,<.01%
09290C699,IDEF,BLACKROCK ETF TRUST,3245,3245,103.13K,103.13K,NEW,<.01%
464287408,IVE,ISHARES TR S&P 500,454,454,103.08K,103.08K,NEW,<.01%
92189F726,BBH,VANECK,1112,506,226K,102.84K,+83.5%,0.02%
091748301,AETH,BITWISE FUNDS TRUST TRENDWISE,4324,3504,126.62K,102.61K,+427.3%,0.01%
92837L109,VIST,VISTA ENERGY S.A.B. DE,1520,1520,96.98K,96.98K,NEW,<.01%
219350105,GLW,CORNING INC,351,351,89.66K,89.66K,NEW,<.01%
46092D129,WDCX,INVESTMENT MANAGERS SER TR I TRADR 2X,2059,2059,87.01K,87.01K,NEW,<.01%
26922A420,QTUM,ETF,518,518,85.67K,85.67K,NEW,<.01%
77926X841,YETH,ROUNDHILL ETF TRUST ETHER CVD,10770,10770,85.25K,85.25K,NEW,<.01%
38747R520,MVLL,GRANITESHARES ETF TR 2X,1485,1485,85.24K,85.24K,NEW,<.01%
70451X104,PAYO,PAYONEER GLOBAL INC,11552,11552,82.25K,82.25K,NEW,<.01%
88831L202,TI,TITAN MNG CORP COM,26163,26163,80.06K,80.06K,NEW,<.01%
87876P201,TGEN,TECOGEN INC NEW,15206,15206,79.38K,79.38K,NEW,<.01%
78433H642,BTCI,NEOS ETF TRUST BITC HIG,16604,2927,445.98K,78.62K,+21.4%,0.04%
