CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
78463V107,GLD,SPDR GOLD TR GOLD,56252,-394,20.72M,-145.14K,-0.7%,0.76%
46090F100,PDBC,INVESCO ACTVELY MNGD ETC FD,0,-10488,0,-182K,CLOSE,0%
882508104,TXN,TEXAS INSTRS INC,842,-612,251K,-182.44K,-42.1%,<.01%
78646V107,SAFE,SAFEHOLD INC,10218,-11827,160K,-185.19K,-53.6%,<.01%
594918104,MSFT,MICROSOFT CORP,55838,-520,20.83M,-193.97K,-0.9%,0.76%
405552100,HLN,HALEON PLC SPON,0,-19546,0,-196K,CLOSE,0%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN COM,9921755,-2288,863.59M,-199.15K,-0%,31.5%
78454L100,SM,SM ENERGY CO,0,-6437,0,-201K,CLOSE,0%
988498101,YUM,YUM BRANDS INC,0,-1295,0,-201K,CLOSE,0%
26923G806,UTES,ETFIS SER TR I,0,-2531,0,-202K,CLOSE,0%
03076C106,AMP,AMERIPRISE FINL INC,0,-469,0,-209K,CLOSE,0%
G6964L206,PSFE,PAYSAFE LIMITED,0,-30806,0,-210K,CLOSE,0%
832248207,SFD,SMITHFIELD FOODS INC,0,-7597,0,-212K,CLOSE,0%
91913Y100,VLO,VALERO ENERGY CORP NEW,0,-865,0,-214K,CLOSE,0%
95040Q104,WELL,WELLTOWER INC,0,-1081,0,-214K,CLOSE,0%
Y1968P121,DAC,DANAOS CORPORATION,0,-1914,0,-216K,CLOSE,0%
92826C839,V,VISA INC COM,1612,-644,553K,-220.93K,-28.5%,0.02%
651639106,NEM,NEWMONT GOLDCORP CORPORATION,0,-2048,0,-222K,CLOSE,0%
11275Q107,BIPC,BROOKFIELD INFRASTRUCTURE CO COM SB VTG,0,-5748,0,-227K,CLOSE,0%
88688T100,TLRY,TILRAY INC,0,-35370,0,-229K,CLOSE,0%
90353T100,UBER,UBER TECHNOLOGIES INC,0,-3260,0,-235K,CLOSE,0%
857477103,STT,STATE STR CORP,0,-1854,0,-235K,CLOSE,0%
92939U106,WEC,WEC ENERGY GROUP INC,0,-2090,0,-242K,CLOSE,0%
92189F676,SMH,VANECK ETF TRUST SEMICONDUCTR,1947,-412,1.28M,-270.22K,-17.5%,0.05%
438516106,HON,HONEYWELL INTL INC,0,-1207,0,-273K,CLOSE,0%
281020107,EIX,EDISON INTL,0,-3833,0,-280K,CLOSE,0%
126408103,CSX,CSX CORP,0,-7076,0,-290K,CLOSE,0%
231021106,CMI,CUMMINS INC,0,-542,0,-292K,CLOSE,0%
922907712,VCRM,VANGUARD MUN BD FDS,23926,-3882,1.83M,-296.59K,-14%,0.07%
631103108,NDAQ,NASDAQ INC,26244,-4187,2.07M,-330.09K,-13.8%,0.08%
46090E103,QQQ,INVESCO QQQ TR,54061,-471,39.81M,-346.85K,-0.9%,1.5%
02079K107,GOOG,ALPHABET INC CAP STK,140937,-1498,49.8M,-529.29K,-1.1%,1.8%
458140100,INTC,INTEL CORP,53944,-4505,7.53M,-629.02K,-7.7%,0.27%
11135F101,AVGO,BROADCOM INC,13708,-1785,5.18M,-674.26K,-11.5%,0.19%
46641Q837,JPST,J P MORGAN EXCHANGE-TRADED F ULTRA SHRT,48750,-18462,2.46M,-933.51K,-27.5%,0.09%
922020748,VCRB,VANGUARD MALVERN FDS,61639,-12178,4.76M,-940.63K,-16.5%,0.17%
26614N102,DD,DUPONT DE NEMOURS INC,0,-21923,0,-1M,CLOSE,0%
023135106,AMZN,AMAZON COM INC,16915,-4217,4.03M,-1.01M,-20%,0.15%
02079K305,GOOGL,ALPHABET INC CAP STK,6398,-3032,2.29M,-1.08M,-32.2%,0.08%
037833100,AAPL,APPLE INC,150066,-4172,43.42M,-1.21M,-2.7%,1.6%
051774107,AUR,AURORA INNOVATION INC,0,-864028,0,-3.56M,CLOSE,0%
97717Y527,USFR,WISDOMTREE TR FLOATNG RAT,0,-111278,0,-5.6M,CLOSE,0%
G32089107,ETOR,ETORO GROUP LTD,202926,-227074,8.01M,-8.96M,-52.8%,0.29%
683797104,OPY,OPPENHEIMER HLDGS INC,0,-100872,0,-9M,CLOSE,0%
46436E718,SGOV,ISHARES TR 0-3 MNTH,34126,-118868,3.44M,-11.96M,-77.7%,0.13%
983134107,WYNN,WYNN RESORTS LTD,0,-250055,0,-25.39M,CLOSE,0%
389637109,GBTC,GRAYSCALE BITCOIN TR BTC,18004,-615989,820K,-28.06M,-97.2%,0.03%
78462F103,SPY,SPDR S&P 500 ETF TR TR,245229,-100002,183.13M,-74.68M,-29%,6.7%
770700102,HOOD,ROBINHOOD MKTS INC COM,370622,-773600,37.17M,-77.58M,-67.6%,1.4%
Total,,,,,2.74B,-110.64M,-4.5%,100%
