CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
896945201,TRIP,TRIPADVISOR INC,630800,321975,8.65M,4.41M,+104.3%,<.01%
G9460G101,VAL,VALARIS LTD,396996,60775,28.82M,4.41M,+18.1%,0.02%
42226B501,NHP,NATIONAL HEALTHCARE PPTYS IN,300558,300558,4.4M,4.4M,NEW,<.01%
126117100,CNA,CNA FINL CORP,159603,90370,7.76M,4.39M,+130.5%,<.01%
87288V101,TSSI,TSS INC DEL,542913,357012,6.68M,4.39M,+192%,<.01%
970646AA3,,WILLIS LEASE FIN CORP,4000000,4000000,4.37M,4.37M,NEW,<.01%
48238T109,OPLN,OPENLANE INC,870149,105898,35.88M,4.37M,+13.9%,0.02%
940923105,WBI,WATERBRIDGE INFRASTRUCTURE L,127205,127205,4.36M,4.36M,NEW,<.01%
35137L105,FOXA,FOX CORP,214445,83220,11.19M,4.34M,+63.4%,<.01%
879360105,TDY,TELEDYNE TECHNOLOGIES INC,17205,6508,11.47M,4.34M,+60.8%,<.01%
705573103,PEGA,PEGASYSTEMS INC,144614,144614,4.33M,4.33M,NEW,<.01%
689648103,OTTR,OTTER TAIL CORP,447021,47595,40.22M,4.28M,+11.9%,0.02%
55380K109,MPTI,M-TRON INDS INC,48493,43077,4.81M,4.27M,+795.4%,<.01%
00108J109,ACMR,ACM RESH INC,33500,33500,4.25M,4.25M,NEW,<.01%
67080N101,NUVB,NUVATION BIO INC,1140000,747014,6.48M,4.24M,+190.1%,<.01%
858927106,STEL,STELLAR BANCORP INC,142565,107411,5.61M,4.22M,+305.5%,<.01%
G5T117102,MYX,MAYWOOD ACQUISITION CORP 2,425000,425000,4.2M,4.2M,NEW,<.01%
83443Q103,SOLS,SOLSTICE ADVANCED MATLS INC,534836,47354,47.39M,4.2M,+9.7%,0.03%
G1466R173,BORR,BORR DRILLING LTD,7248907,1007405,29.94M,4.16M,+16.1%,0.02%
343412102,FLR,FLUOR CORP,2949214,79020,154.51M,4.14M,+2.8%,0.1%
31488V107,FERG,FERGUSON ENTERPRISES INC,105623,17339,25.07M,4.12M,+19.6%,0.02%
G1151C101,ACN,ACCENTURE PLC IRELAND,374284,33025,46.58M,4.11M,+9.7%,0.03%
40609P105,HNRG,HALLADOR ENERGY COMPANY,383587,235502,6.67M,4.1M,+159%,<.01%
31816X106,FLY,FIREFLY AEROSPACE INC,139188,139188,4.09M,4.09M,NEW,<.01%
N62509109,NAMS,NEWAMSTERDAM PHARMA COMPANY,120561,120561,4.09M,4.09M,NEW,<.01%
019770106,ALLO,ALLOGENE THERAPEUTICS INC,4710735,1946959,9.8M,4.05M,+70.4%,<.01%
46654Q609,JGRO,J P MORGAN EXCHANGE TRADED F,40957,40957,4.04M,4.04M,NEW,<.01%
20451N101,CMP,COMPASS MINERALS INTL INC,177420,128394,5.52M,4M,+261.9%,<.01%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,190086,132234,5.74M,3.99M,+228.6%,<.01%
05967A107,BSBR,BANCO SANTANDER BRASIL S A,945203,755465,4.96M,3.97M,+398.2%,<.01%
G9037S109,TRGS,TRG LATIN AMER ACQUIS CORP,400000,400000,3.96M,3.96M,NEW,<.01%
47103N106,JBI,JANUS INTERNATIONAL GROUP IN,1206097,712581,6.69M,3.95M,+144.4%,<.01%
42727J102,HRTG,HERITAGE INSURANCE HLDGS INC,151249,151249,3.94M,3.94M,NEW,<.01%
G8807B106,TBPH,THERAVANCE BIOPHARMA INC,1185390,231348,20.15M,3.93M,+24.2%,0.01%
436893200,HOMB,HOME BANCSHARES INC,426893,137503,12.19M,3.93M,+47.5%,<.01%
42806J700,HTZ,HERTZ GLOBAL HLDGS INC,1805910,1720084,4.09M,3.9M,+2004.2%,<.01%
464288844,IEZ,ISHARES TR,144813,144813,3.9M,3.9M,NEW,<.01%
G68707101,PAGS,PAGSEGURO DIGITAL LTD,908371,428883,8.22M,3.88M,+89.4%,<.01%
78464A607,RWR,SPDR SERIES TRUST,40496,34301,4.57M,3.87M,+553.7%,<.01%
G0585R106,AGO,ASSURED GUARANTY LTD,180107,48148,14.44M,3.86M,+36.5%,<.01%
45774W108,IIIN,INSTEEL INDS INC,134051,127756,4.05M,3.86M,+2029.5%,<.01%
92204A306,VDE,VANGUARD WORLD FD,25657,25657,3.85M,3.85M,NEW,<.01%
589889104,MMSI,MERIT MED SYS INC,189664,55508,13.15M,3.85M,+41.4%,<.01%
579780206,MKC,MCCORMICK & CO INC,76267,76267,3.85M,3.85M,NEW,<.01%
81369Y308,XLP,SELECT SECTOR SPDR TR,45936,45936,3.82M,3.82M,NEW,<.01%
04963C209,ATRC,ATRICURE INC,192824,136235,5.4M,3.81M,+240.7%,<.01%
698884103,PAR,PAR TECHNOLOGY CORP,745016,218421,12.98M,3.8M,+41.5%,<.01%
766559702,RIGL,RIGEL PHARMACEUTICALS INC,542539,96861,21.22M,3.79M,+21.7%,0.01%
83088M102,SWKS,SKYWORKS SOLUTIONS INC,72310,55839,4.9M,3.79M,+339%,<.01%
464288372,IGF,ISHARES TR,56838,56838,3.79M,3.79M,NEW,<.01%
67079K100,SMR,NUSCALE PWR CORP,560617,376429,5.62M,3.78M,+204.4%,<.01%
49428J109,KE,KIMBALL ELECTRONICS INC,305933,147261,7.83M,3.77M,+92.8%,<.01%
319829107,FCF,FIRST COMWLTH FINL CORP PA,426432,184946,8.67M,3.76M,+76.6%,<.01%
G7515A103,RDAG,REPUBLIC DIGITAL ACQUISITION,1152355,363854,11.89M,3.75M,+46.1%,<.01%
M5216V106,GLBE,GLOBAL E ONLINE LTD,202657,108040,7.04M,3.75M,+114.2%,<.01%
231561101,CW,CURTISS WRIGHT CORP,11764,4943,8.91M,3.75M,+72.5%,<.01%
78468R788,SPYD,SPDR SERIES TRUST,78337,78337,3.74M,3.74M,NEW,<.01%
731068102,PII,POLARIS INC,62358,54233,4.27M,3.71M,+667.5%,<.01%
291011104,EMR,EMERSON ELEC CO,728223,25912,104.25M,3.71M,+3.7%,0.06%
303075105,FDS,FACTSET RESH SYS INC,35862,16044,8.25M,3.69M,+81%,<.01%
19046P209,CCB,COASTAL FINL CORP WA,47565,47565,3.69M,3.69M,NEW,<.01%
651718504,NPKI,NPK INTERNATIONAL INC,327606,230564,5.21M,3.67M,+237.6%,<.01%
32020R109,FFIN,FIRST FINL BANKSHARES INC,409936,105812,14.18M,3.66M,+34.8%,<.01%
48268K101,KT,KT CORP,1377944,211208,23.81M,3.65M,+18.1%,0.01%
G8192H106,SPNT,SIRIUSPOINT LTD,339299,149207,8.14M,3.58M,+78.5%,<.01%
707569109,PENN,PENN ENTERTAINMENT INC,282350,167483,6.03M,3.58M,+145.8%,<.01%
G8148S107,SBXE,SILVERBOX CORP V,858000,355000,8.63M,3.57M,+70.6%,<.01%
316092840,FDVV,FIDELITY COVINGTON TRUST,59062,59062,3.56M,3.56M,NEW,<.01%
10948C107,BV,BRIGHTVIEW HLDGS INC,656984,248836,9.31M,3.53M,+61%,<.01%
89417E109,TRV,TRAVELERS COMPANIES INC,10642,10642,3.51M,3.51M,NEW,<.01%
78468R549,XES,SPDR SERIES TRUST,32556,30827,3.65M,3.46M,+1782.9%,<.01%
18482P103,CLFD,CLEARFIELD INC,227722,86750,9.06M,3.45M,+61.5%,<.01%
78464A508,SPYV,SPDR SERIES TRUST,56621,56621,3.44M,3.44M,NEW,<.01%
28036F105,EWTX,EDGEWISE THERAPEUTICS INC,189115,84252,7.68M,3.42M,+80.3%,<.01%
87162W100,SNX,TD SYNNEX CORPORATION,12798,12798,3.42M,3.42M,NEW,<.01%
896288107,TNET,TRINET GROUP INC,477055,69097,23.61M,3.42M,+16.9%,0.01%
29249E109,ACT,ENACT HLDGS INC,153547,74592,7.02M,3.41M,+94.5%,<.01%
G9831H101,XCBE,X3 ACQUISITION CORP LTD,990000,340000,9.89M,3.4M,+52.3%,<.01%
22717L101,CRON,CRONOS GROUP INC,8840503,1222276,24.55M,3.39M,+16%,0.02%
46434V647,REET,ISHARES TR,121697,121697,3.36M,3.36M,NEW,<.01%
293712105,EFSC,ENTERPRISE FINL SVCS CORP,67731,50963,4.46M,3.36M,+303.9%,<.01%
05990K106,BANC,BANC OF CALIFORNIA INC,175561,164040,3.59M,3.35M,+1423.8%,<.01%
G6476A102,NPAC,NEW PROVIDENCE ACQUISITION C,422861,322861,4.39M,3.35M,+322.9%,<.01%
608190104,MHK,MOHAWK INDS INC,112344,27541,13.63M,3.34M,+32.5%,<.01%
448947507,IDT,IDT CORP,295788,57450,17.2M,3.34M,+24.1%,0.01%
89472Y107,TKO.TO,TREKOR METALS LTD,484557,484557,3.33M,3.33M,NEW,<.01%
44951W106,IESC,IES HOLDINGS INC,5624,4524,4.13M,3.32M,+411.3%,<.01%
21036P108,STZ,CONSTELLATION BRANDS INC,51453,23875,7.16M,3.32M,+86.6%,<.01%
047726302,BATRK,ATLANTA BRAVES HLDGS INC,122423,63555,6.35M,3.3M,+108%,<.01%
464288521,USRT,ISHARES TR,54301,49620,3.61M,3.3M,+1060%,<.01%
92847W103,VITL,VITAL FARMS INC,282291,282291,3.28M,3.28M,NEW,<.01%
393657101,GBX,GREENBRIER COS INC,706855,66942,34.64M,3.28M,+10.5%,0.02%
968223206,WLY,WILEY JOHN & SONS INC,82145,67590,3.98M,3.28M,+464.4%,<.01%
29275Y102,ENS,ENERSYS,28870,14010,6.75M,3.28M,+94.3%,<.01%
64082B102,NRDS,NERDWALLET INC,813807,352791,7.53M,3.26M,+76.5%,<.01%
296013105,EROC,EROCK INC,225000,225000,3.26M,3.26M,NEW,<.01%
090572207,BIO,BIO RAD LABS INC,19256,11111,5.65M,3.26M,+136.4%,<.01%
04271TAB6,ARRY,ARRAY TECHNOLOGIES INC,43968000,3500000,40.9M,3.26M,+8.6%,0.03%
65487K100,LASR,NLIGHT INC,57970,46596,4.04M,3.24M,+409.7%,<.01%
55293N109,MDA,MDA SPACE LTD,234500,78483,9.68M,3.24M,+50.3%,<.01%
256746108,DLTR,DOLLAR TREE INC,196331,26631,23.75M,3.22M,+15.7%,0.01%
78464A540,XTL,SPDR SERIES TRUST,14150,14150,3.22M,3.22M,NEW,<.01%
09290C103,DYNF,BLACKROCK ETF TRUST,47183,47183,3.21M,3.21M,NEW,<.01%
92189H805,REMX,VANECK ETF TRUST,36212,36212,3.2M,3.2M,NEW,<.01%
284902509,EGO,ELDORADO GOLD CORP NEW,353413,102333,10.99M,3.18M,+40.8%,<.01%
12529R107,CCCC,C4 THERAPEUTICS INC,1740989,680658,8.13M,3.18M,+64.2%,<.01%
833034101,SNA,SNAP ON INC,19570,7866,7.87M,3.17M,+67.2%,<.01%
G71382108,PLUN,PLUTONIAN ACQUISITION CORP I,318000,318000,3.16M,3.16M,NEW,<.01%
12468P104,AI,C3 AI INC,601630,347817,5.47M,3.16M,+137%,<.01%
339750101,FND,FLOOR & DECOR HLDGS INC,60744,53144,3.61M,3.15M,+699.3%,<.01%
G0457F107,ARCO,ARCOS DORADOS HLDGS INC,489750,384983,3.95M,3.1M,+367.5%,<.01%
697900108,PAAS,PAN AMERN SILVER CORP,378633,69236,16.96M,3.1M,+22.4%,0.01%
78467Y107,MDY,STATE STR SPDR S&P MIDCAP 40,4370,4370,3.07M,3.07M,NEW,<.01%
595017302,MCHPP,MICROCHIP TECHNOLOGY INC.,40000,40000,3.07M,3.07M,NEW,<.01%
50186V102,LPL,LG DISPLAY CO LTD,1642836,787072,6.39M,3.06M,+92%,<.01%
68236H204,ONDS,ONDAS INC,455200,369688,3.75M,3.05M,+432.3%,<.01%
156944100,CGON,CG ONCOLOGY INC,89417,42807,6.35M,3.04M,+91.8%,<.01%
861896108,SNEX,STONEX GROUP INC,113288,25502,13.42M,3.02M,+29.1%,<.01%
464287796,IYE,ISHARES TR,53335,53335,3.02M,3.02M,NEW,<.01%
G3303U112,AAC-UN,ARES ACQUISITION CORP III,300000,300000,3.02M,3.02M,NEW,<.01%
G42706104,HG,HAMILTON INSURANCE GROUP LTD,108699,88334,3.69M,3M,+433.8%,<.01%
G9834D107,XFLH,XFLH CAP CORP,299955,299955,2.99M,2.99M,NEW,<.01%
G7341A103,PAAC,PROEM ACQUISITION CORP I,300860,300860,2.99M,2.99M,NEW,<.01%
576853105,MTRX,MATRIX SVC CO,287612,218071,3.94M,2.99M,+313.6%,<.01%
14070B309,CAPR,CAPRICOR THERAPEUTICS INC,123746,123746,2.98M,2.98M,NEW,<.01%
48666K109,KBH,KB HOME,653334,47552,40.89M,2.98M,+7.8%,0.03%
904311206,UA,UNDER ARMOUR INC,3316903,478186,20.63M,2.97M,+16.8%,0.01%
92337R101,VERA,VERA THERAPEUTICS INC,74509,69009,3.2M,2.96M,+1254.7%,<.01%
30040W108,ES,EVERSOURCE ENERGY,127024,40915,9.18M,2.96M,+47.5%,<.01%
14888U101,CPRX,CATALYST PHARMACEUTICALS INC,134531,93989,4.23M,2.95M,+231.8%,<.01%
505336107,LZB,LA Z BOY INC,515534,73523,20.68M,2.95M,+16.6%,0.01%
44930G107,ICUI,ICU MED INC,20076,20076,2.94M,2.94M,NEW,<.01%
F92124100,TTE,TOTALENERGIES SE,44738,37809,3.48M,2.94M,+545.7%,<.01%
427866108,HSY,HERSHEY CO,53263,16740,9.34M,2.94M,+45.8%,<.01%
316092402,FENY,FIDELITY COVINGTON TRUST,99033,99033,2.93M,2.93M,NEW,<.01%
87918AAF2,TDOC,TELADOC HEALTH INC,149917000,3000000,146.11M,2.92M,+2%,0.09%
671044105,OSIS,OSI SYSTEMS INC,20599,13314,4.51M,2.91M,+182.8%,<.01%
09290C806,THRO,BLACKROCK ETF TRUST,67480,67480,2.91M,2.91M,NEW,<.01%
14020V108,CGUS,CAPITAL GROUP CORE EQUITY ET,64312,64312,2.86M,2.86M,NEW,<.01%
92204A884,VOX,VANGUARD WORLD FD,18260,15542,3.36M,2.86M,+571.8%,<.01%
38046C109,GOGO,GOGO INC,1690178,920616,5.24M,2.85M,+119.6%,<.01%
37954Y855,LIT,GLOBAL X FDS,36381,36381,2.85M,2.85M,NEW,<.01%
071705107,BLCO,BAUSCH PLUS LOMB CORP,3323021,171854,55.03M,2.85M,+5.5%,0.03%
G62980100,MCAH,MOUNTAIN CREST ACQUISITION 6,285000,285000,2.83M,2.83M,NEW,<.01%
68404L201,OPCH,OPTION CARE HEALTH INC,284168,133604,5.96M,2.8M,+88.7%,<.01%
G1R59W101,BHAV,BHAV ACQUISITION CORP,279264,279264,2.78M,2.78M,NEW,<.01%
950810101,WSBC,WESBANCO INC,70640,70640,2.76M,2.76M,NEW,<.01%
399473206,GRPN,GROUPON INC,725002,114404,17.44M,2.75M,+18.7%,0.01%
29786AAN6,ETSY,ETSY INC,98853000,3000000,90.36M,2.74M,+3.1%,0.06%
628778102,NBTB,NBT BANCORP INC,70736,55117,3.49M,2.72M,+352.9%,<.01%
78463X541,GNR,SPDR INDEX SHS FDS,40272,40272,2.71M,2.71M,NEW,<.01%
59064R109,MLAB,MESA LABS INC,81755,27197,8.14M,2.71M,+49.8%,<.01%
28852N109,EFC,ELLINGTON FINANCIAL INC,735331,197821,10.01M,2.69M,+36.8%,<.01%
G27907107,DOLE,DOLE PLC,707729,195945,9.71M,2.69M,+38.3%,<.01%
65339F663,NEEPRS,NEXTERA ENERGY INC,2131000,50000,114.09M,2.68M,+2.4%,0.07%
680277100,OSBC,OLD SECOND BANCORP INC DEL,114326,114326,2.67M,2.67M,NEW,<.01%
879273209,TEO,TELECOM ARGENTINA SA,484488,204991,6.3M,2.66M,+73.3%,<.01%
33733E807,FCG,FIRST TR EXCHANGE-TRADED FD,115191,99858,3.07M,2.66M,+651.3%,<.01%
090168105,BLLN,BILLIONTOONE INC,25981,22119,3.12M,2.65M,+572.7%,<.01%
558868105,MDGL,MADRIGAL PHARMACEUTICALS INC,35071,4932,18.83M,2.65M,+16.4%,0.01%
02319V103,ABEV,AMBEV SA,6151660,841290,19.32M,2.64M,+15.8%,0.01%
700517105,PK,PARK HOTELS & RESORTS INC,324164,185330,4.62M,2.64M,+133.5%,<.01%
G7310E102,QADR,QDRO ACQUISITION CORP,266001,266001,2.64M,2.64M,NEW,<.01%
25382K100,DMRC,DIGIMARC CORP,320204,320204,2.63M,2.63M,NEW,<.01%
464287309,IVW,ISHARES TR,19116,19116,2.63M,2.63M,NEW,<.01%
533714101,LCLN,LINCOLN INTL INC,110000,110000,2.63M,2.63M,NEW,<.01%
05366Y201,AVNW,AVIAT NETWORKS INC,244400,117936,5.43M,2.62M,+93.3%,<.01%
023939101,AMTM,AMENTUM HOLDINGS INC,191488,125317,3.96M,2.59M,+189.4%,<.01%
337185102,TRAX,FIRST TRACKS BIOTHERAPEUTICS,128130,128130,2.58M,2.58M,NEW,<.01%
61225M102,GLUE,MONTE ROSA THERAPEUTICS INC,172053,105726,4.16M,2.56M,+159.4%,<.01%
819047101,SHAK,SHAKE SHACK INC,51328,45652,2.88M,2.56M,+804.3%,<.01%
G4569C101,HVMC,HIGHVIEW MERGER CORP,250000,250000,2.54M,2.54M,NEW,<.01%
14020G101,CGGR,CAPITAL GROUP GROWTH ETF,53698,53698,2.53M,2.53M,NEW,<.01%
062540109,BOH,BANK HAWAII CORP,43293,31062,3.53M,2.53M,+254%,<.01%
609839105,MPWR,MONOLITHIC PWR SYS INC,3035,1818,4.2M,2.51M,+149.4%,<.01%
G3645W123,FXACU,FORTUNEX ACQUISITION CORP,250000,250000,2.51M,2.51M,NEW,<.01%
79546E104,SBH,SALLY BEAUTY HLDGS INC,2933962,177411,41.49M,2.51M,+6.4%,0.03%
00835T107,AVEX,AEVEX CORP,120000,120000,2.51M,2.51M,NEW,<.01%
464287697,IDU,ISHARES TR,21826,21826,2.5M,2.5M,NEW,<.01%
G8303R100,TMTS,SPARTACUS ACQUISITION CORP I,250000,250000,2.5M,2.5M,NEW,<.01%
443320106,HUBG,HUB GROUP INC,197135,57009,8.63M,2.5M,+40.7%,<.01%
G3398L118,FIHL,PELAGOS INS CAP LTD,138027,102464,3.36M,2.49M,+288.1%,<.01%
88146M101,TRNO,TERRENO RLTY CORP,38506,38506,2.49M,2.49M,NEW,<.01%
860897107,SFIX,STITCH FIX INC,913623,606795,3.75M,2.49M,+197.8%,<.01%
26923G806,UTES,ETFIS SER TR I,30426,30426,2.49M,2.49M,NEW,<.01%
G9600F104,VGNT,VERSIGENT PLC,59196,59196,2.49M,2.49M,NEW,<.01%
G0113G101,ACGC,ACP HOLDINGS ACQUISITION COR,250000,250000,2.48M,2.48M,NEW,<.01%
595017AF1,MCHP,MICROCHIP TECHNOLOGY INC.,10182000,907000,27.89M,2.48M,+9.8%,0.02%
30041R108,EVER,EVERQUOTE INC,220610,104401,5.25M,2.48M,+89.8%,<.01%
805111101,SVRA,SAVARA INC,2514998,403116,15.49M,2.48M,+19.1%,<.01%
58450V104,MAX,MEDIAALPHA INC,535926,193868,6.74M,2.44M,+56.7%,<.01%
92343V104,VZ,VERIZON COMMUNICATIONS INC,103296,57299,4.37M,2.43M,+124.6%,<.01%
878972108,TECX,TECTONIC THERAPEUTIC INC,186550,70430,6.41M,2.42M,+60.7%,<.01%
890516107,TR,TOOTSIE ROLL INDS INC,90957,60978,3.6M,2.41M,+203.4%,<.01%
46137V134,PBW,INVESCO EXCHANGE TRADED FD T,151907,61302,5.93M,2.39M,+67.7%,<.01%
315616102,FFIV,F5 INC,7674,5748,3.19M,2.39M,+298.4%,<.01%
89679M104,TFPM,TRIPLE FLAG PRECIOUS METAL,122568,79768,3.67M,2.39M,+186.4%,<.01%
520776105,DSGR,DISTRIBUTION SOLUTIONS GRP I,146969,87153,4.02M,2.38M,+145.7%,<.01%
419870100,HE,HAWAIIAN ELEC INDS INC MTN B,285593,175737,3.86M,2.38M,+160%,<.01%
62886E108,VYX,NCR VOYIX CORPORATION,569845,290794,4.66M,2.38M,+104.2%,<.01%
253651202,DBD,DIEBOLD NIXDORF INC,183782,27882,15.63M,2.37M,+17.9%,<.01%
825690100,SSTK,SHUTTERSTOCK INC,168933,168933,2.36M,2.36M,NEW,<.01%
384747101,GRAL,GRAIL INC,116102,34496,7.93M,2.36M,+42.3%,<.01%
74319N100,ACDC,PROFRAC HLDG CORP,1567698,404781,9.11M,2.35M,+34.8%,<.01%
86722A103,SXC,SUNCOKE ENERGY INC,954649,292117,7.68M,2.35M,+44.1%,<.01%
45827U109,INTA,INTAPP INC,956337,93266,24.11M,2.35M,+10.8%,0.01%
465741106,ITRI,ITRON INC,64281,27149,5.56M,2.35M,+73.1%,<.01%
00773J202,SYRE,SPYRE THERAPEUTICS INC,26452,26452,2.35M,2.35M,NEW,<.01%
925815102,VICR,VICOR CORP,8144,6144,3.09M,2.33M,+307.2%,<.01%
806037107,SCSC,SCANSOURCE INC,73649,44246,3.84M,2.3M,+150.5%,<.01%
82900L102,SMPL,SIMPLY GOOD FOODS CO,549513,173284,7.3M,2.3M,+46.1%,<.01%
393657AM3,GBX,GREENBRIER COS INC,24652000,2000000,28.29M,2.3M,+8.8%,0.02%
69553P100,PD,PAGERDUTY INC,4222054,237559,40.74M,2.29M,+6%,0.03%
04035M102,ARHS,ARHAUS INC,2047414,271341,17.24M,2.28M,+15.3%,0.01%
85423L103,SARO,STANDARDAERO INC,75889,75889,2.27M,2.27M,NEW,<.01%
20848V105,CCSI,CONSENSUS CLOUD SOLUTIONS IN,319109,58481,12.17M,2.23M,+22.4%,<.01%
636180101,NFG,NATIONAL FUEL GAS CO,28804,28804,2.22M,2.22M,NEW,<.01%
886364801,SPUS,TIDAL TRUST I,38629,38629,2.22M,2.22M,NEW,<.01%
45258D105,IMCR,IMMUNOCORE HLDGS PLC,405116,69925,12.86M,2.22M,+20.9%,<.01%
78464A797,KBE,SPDR SERIES TRUST,32497,32497,2.22M,2.22M,NEW,<.01%
69932A204,PSKY,PARAMOUNT SKYDANCE CORP,223980,223980,2.21M,2.21M,NEW,<.01%
500255104,KSS,KOHLS CORP,124198,124198,2.2M,2.2M,NEW,<.01%
81768T108,SFBS,SERVISFIRST BANCSHARES INC,203011,25319,17.61M,2.2M,+14.2%,0.01%
739276103,POWI,POWER INTEGRATIONS INC,25900,25900,2.17M,2.17M,NEW,<.01%
N3168P101,FER,FERROVIAL NV,31496,31496,2.16M,2.16M,NEW,<.01%
N90064101,QURE,UNIQURE NV,207629,46915,9.56M,2.16M,+29.2%,<.01%
456941103,INR,INFINITY NAT RES INC,169936,169936,2.16M,2.16M,NEW,<.01%
36118L106,FUTU,FUTU HLDGS LTD,24695,23007,2.31M,2.16M,+1363%,<.01%
464286806,EWG,ISHARES INC,52117,52117,2.16M,2.16M,NEW,<.01%
34385P108,LAB,STANDARD BIOTOOLS INC,2818026,2618942,2.32M,2.15M,+1315.5%,<.01%
N72482156,QGEN,QIAGEN NV,74291,54894,2.9M,2.15M,+283%,<.01%
21676P103,CPS,COOPER-STANDARD HOLDINGS INC,507116,79337,13.72M,2.15M,+18.5%,<.01%
88076W103,TDC,TERADATA CORP DEL,94067,61935,3.26M,2.15M,+192.8%,<.01%
G33856108,GSM,FERROGLOBE PLC,871018,670558,2.77M,2.13M,+334.5%,<.01%
46591M109,JOYY,JOYY INC,93692,32304,6.18M,2.13M,+52.6%,<.01%
27005A105,EROK,EAGLEROCK LD LLC,100000,100000,2.12M,2.12M,NEW,<.01%
904708104,UNF,UNIFIRST CORP MASS,8034,8034,2.12M,2.12M,NEW,<.01%
740367404,PFBC,PREFERRED BK LOS ANGELES CA,40979,19941,4.35M,2.12M,+94.8%,<.01%
64111Q104,NTGR,NETGEAR INC,167833,90636,3.92M,2.12M,+117.4%,<.01%
457985208,IART,INTEGRA LIFESCIENCES HLDGS C,507252,117753,9.11M,2.11M,+30.2%,<.01%
006739106,ADUS,ADDUS HOMECARE CORP,29084,20870,2.92M,2.1M,+254.1%,<.01%
31609A305,FELG,FIDELITY COVINGTON TRUST,47880,47880,2.09M,2.09M,NEW,<.01%
82889N772,PINK,SIMPLIFY EXCHANGE TRADED FUN,53284,53284,2.09M,2.09M,NEW,<.01%
830830105,SKY,CHAMPION HOMES INC,23672,23672,2.09M,2.09M,NEW,<.01%
00436Q106,ACEL,ACCEL ENTERTAINMENT INC,377387,165035,4.76M,2.08M,+77.7%,<.01%
G3865B114,GIX,GIGCAPITAL9 CORP,759000,209000,7.55M,2.08M,+38%,<.01%
92766K403,SPCE,VIRGIN GALACTIC HOLDINGS INC,741690,718895,2.14M,2.08M,+3153.7%,<.01%
12662P108,CVI,CVR ENERGY INC,300465,75169,8.27M,2.07M,+33.4%,<.01%
824596100,SHG,SHINHAN FINANCIAL GROUP CO L,51260,32716,3.24M,2.07M,+176.4%,<.01%
464287663,IUSV,ISHARES TR,18693,18693,2.06M,2.06M,NEW,<.01%
984017103,XHR,XENIA HOTELS & RESORTS INC,304316,101106,6.2M,2.06M,+49.8%,<.01%
55405W104,MYRG,MYR GROUP INC,10728,4111,5.37M,2.06M,+62.1%,<.01%
24477V105,DFTX,DEFINIUM THERAPEUTICS INC,315410,43693,14.84M,2.06M,+16.1%,<.01%
90353W103,UI,UBIQUITI INC,4410,3842,2.36M,2.05M,+676.4%,<.01%
290876101,EMA,EMERA INC,143041,38718,7.58M,2.05M,+37.1%,<.01%
530909100,LLYVA,LIBERTY LIVE HOLDINGS INC,1038607,20217,105.17M,2.05M,+2%,0.06%
064058100,BK,BANK OF NY MELLON CORP,53560,14156,7.75M,2.05M,+35.9%,<.01%
G4863A108,BRSL,BRIGHTSTAR LOTTERY PLC,477560,190881,5.12M,2.05M,+66.6%,<.01%
76156B107,RVLV,REVOLVE GROUP INC,512193,88922,11.72M,2.04M,+21%,<.01%
98311A105,WH,WYNDHAM HOTELS & RESORTS INC,33166,24113,2.79M,2.03M,+266.4%,<.01%
420201105,HAWK,HAWKEYE 360 INC,100000,100000,2.02M,2.02M,NEW,<.01%
126408103,CSX,CSX CORP,340564,42332,16.19M,2.01M,+14.2%,0.01%
G4690M101,IBEX,IBEX LTD,121842,66167,3.7M,2.01M,+118.8%,<.01%
68235P108,OGS,ONE GAS INC,280660,25991,21.63M,2M,+10.2%,0.01%
G53157106,KPET,KPET ULTRA PACELINE CORP,200000,200000,2M,2M,NEW,<.01%
042315705,ARR,ARMOUR RESIDENTIAL REIT INC,2199628,114099,38.38M,1.99M,+5.5%,0.02%
221015100,CRVS,CORVUS PHARMACEUTICALS INC,133177,133177,1.99M,1.99M,NEW,<.01%
928298AR9,VSH,VISHAY INTERTECHNOLOGY INC,26309000,1000000,52.3M,1.99M,+4%,0.03%
03769M106,APO,APOLLO GLOBAL MGMT INC,351799,16753,41.62M,1.98M,+5%,0.03%
92206C714,VONV,VANGUARD SCOTTSDALE FDS,18574,18574,1.97M,1.97M,NEW,<.01%
911363109,URI,UNITED RENTALS INC,4141,1741,4.69M,1.97M,+72.5%,<.01%
92189F700,MOO,VANECK ETF TRUST,24780,24780,1.96M,1.96M,NEW,<.01%
136385101,CNQ,CANADIAN NAT RES LTD MED TER,451879,49269,17.85M,1.95M,+12.2%,0.01%
51509F105,LE,LANDS END INC NEW,248700,184111,2.61M,1.93M,+285.1%,<.01%
440452100,HRL,HORMEL FOODS CORP,492214,77211,12.22M,1.92M,+18.6%,<.01%
81282V100,PRKS,UNITED PARKS & RESORTS INC,40014,40014,1.91M,1.91M,NEW,<.01%
91733P107,USAR,USA RARE EARTH INC,200694,88491,4.33M,1.91M,+78.9%,<.01%
201723103,CMC,COMMERCIAL METALS CO,182960,30359,11.48M,1.91M,+19.9%,<.01%
49446R109,KIM,KIMCO REALTY CORP,155600,74896,3.94M,1.9M,+92.8%,<.01%
74587B101,PLSE,PULSE BIOSCIENCES INC,81818,68092,2.27M,1.89M,+496.1%,<.01%
