CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
09857L108,BKNG,BOOKING HOLDINGS INC,1500000,1440000,267.36M,256.67M,+2400%,7.4%
02079K305,GOOGL,ALPHABET INC,1125000,625000,402.04M,223.36M,+125%,11.1%
594918104,MSFT,MICROSOFT CORP,1700000,375000,634.13M,139.88M,+28.3%,17.5%
30303M102,META,META PLATFORMS INC,395000,170000,222.5M,95.76M,+75.6%,6.1%
67066G104,NVDA,NVIDIA CORPORATION,5100000,400000,1.02B,80.04M,+8.5%,28.1%
023135106,AMZN,AMAZON COM INC,2125000,-50000,506.47M,-11.92M,-2.3%,13.9%
874039100,TSM,TAIWAN SEMICONDUCTOR MANUFAC,975000,-175000,465.63M,-83.57M,-15.2%,12.8%
049468101,TEAM,ATLASSIAN CORPORATION,1470000,-2380000,114.35M,-185.14M,-61.8%,3.1%
Total,,,,,3.63B,515.07M,+17.5%,100%
